"","Simulation","Round","Agent","Choice","Reward","Expectation1","Expectation2","Expectation3","Project1_Tasks","Project2_Tasks","Project3_Tasks","Project1_Rewards","Project2_Rewards","Project3_Rewards","Project1_Work","Project2_Work","Project3_Work","alpha","beta","nAgents","nProjects","nTasks","nRounds"
"165",1,10,3,1,0.84150635094611,0.906889700590266,0.711410777507986,0.908224470218476,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"166",1,10,4,1,0.84150635094611,0.906091162588385,0.906890137379526,0.263727635145187,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"167",1,10,5,1,0.84150635094611,0.894882935409808,0.954403676230413,0.696319607784972,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"168",1,10,6,2,1,0.821681237075657,0.972029964295835,0.118368917144835,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"169",1,10,7,2,1,0.909993421108323,0.971518072894888,0.10058200894855,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"170",1,10,8,1,0.84150635094611,0.906875999620108,0.939832433920532,0.90797785272928,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"171",1,10,9,3,0.84150635094611,0.905887022837625,0.317014764994383,0.907652608139114,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"172",1,10,10,1,0.84150635094611,0.907017922385005,0.915070866341167,0.916500374348335,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"173",1,10,11,1,0.84150635094611,0.89370529842211,0.944140293573056,0.642784833209589,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"174",1,10,12,1,0.84150635094611,0.896944473425659,0.934474507632905,0.786927298177034,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"175",1,10,13,1,0.84150635094611,0.906978547313467,0.718358023643916,0.911075961114171,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"176",1,10,14,3,0.84150635094611,0.900070920515057,0.933361706375464,0.907323618133131,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"177",1,10,15,3,0.84150635094611,0.766070471125609,0.943276398599138,0.893682102457006,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"178",1,10,16,3,0.84150635094611,0.883754481248191,0.931510720782598,0.895610003512241,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"179",1,10,17,3,0.84150635094611,0.812453967464181,0.822700121278971,0.907482756697999,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"180",1,10,18,3,0.84150635094611,0.310712668811902,0.861344240021271,0.907517250950758,237,243,240,6.73205080756888,2,6.73205080756888,8,2,8,0.5,0.3,18,3,300,50
"181",1,11,1,3,0.84150635094611,0.351739175617695,0.885294135629212,0.874300961288063,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"182",1,11,2,3,0.84150635094611,0.899843057828377,0.703466048336968,0.874180756444965,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"183",1,11,3,3,0.84150635094611,0.906889700590266,0.715069583580584,0.874865410582293,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"184",1,11,4,2,0.723606797749979,0.906091162588385,0.815248467564752,0.437061249885464,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"185",1,11,5,2,0.723606797749979,0.894882935409808,0.839005236990196,0.696319607784972,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"186",1,11,6,2,0.723606797749979,0.821681237075657,0.847818381022907,0.118368917144835,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"187",1,11,7,2,0.723606797749979,0.909993421108323,0.847562435322433,0.10058200894855,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"188",1,11,8,2,0.723606797749979,0.906875999620108,0.831719615835256,0.888036402194329,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"189",1,11,9,3,0.84150635094611,0.905887022837625,0.438992374821062,0.874579479542612,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"190",1,11,10,3,0.84150635094611,0.907017922385005,0.85763164576381,0.879003362647222,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"191",1,11,11,2,0.723606797749979,0.89370529842211,0.833873545661517,0.702401288530545,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"192",1,11,12,2,0.723606797749979,0.896944473425659,0.829040652691442,0.803301014007756,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"193",1,11,13,3,0.84150635094611,0.906978547313467,0.721034898438008,0.876291156030141,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"194",1,11,14,2,0.723606797749979,0.900070920515057,0.828484252062721,0.887578437977025,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"195",1,11,15,2,0.723606797749979,0.766070471125609,0.833441598174558,0.893682102457006,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"196",1,11,16,2,0.723606797749979,0.883754481248191,0.827558759266289,0.879378907742402,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"197",1,11,17,3,0.84150635094611,0.812453967464181,0.792972124220273,0.874494553822054,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"198",1,11,18,3,0.84150635094611,0.310712668811902,0.861344240021271,0.874511800948434,237,233,232,0,7.23606797749979,6.73205080756888,0,10,8,0.5,0.3,18,3,300,50
"199",1,12,1,2,1,0.426873433503452,0.942647067814606,0.912010672901644,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"200",1,12,2,1,0.602186701903553,0.751014879865965,0.792426233835878,0.874180756444965,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"201",1,12,3,1,0.602186701903553,0.754538201246909,0.715069583580584,0.874865410582293,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"202",1,12,4,1,0.602186701903553,0.754138932245969,0.815248467564752,0.437061249885464,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"203",1,12,5,1,0.602186701903553,0.74853481865668,0.887303665893137,0.696319607784972,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"204",1,12,6,2,1,0.709739024137884,0.923909190511453,0.118368917144835,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"205",1,12,7,1,0.602186701903553,0.756090061505938,0.893293704725703,0.10058200894855,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"206",1,12,8,1,0.602186701903553,0.754531350761831,0.831719615835256,0.888036402194329,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"207",1,12,9,1,0.602186701903553,0.754036862370589,0.438992374821062,0.874579479542612,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"208",1,12,10,1,0.602186701903553,0.754602312144279,0.85763164576381,0.879003362647222,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"209",1,12,11,1,0.602186701903553,0.747946000162832,0.833873545661517,0.702401288530545,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"210",1,12,12,1,0.602186701903553,0.749565587664606,0.829040652691442,0.803301014007756,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"211",1,12,13,1,0.602186701903553,0.75458262460851,0.721034898438008,0.876291156030141,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"212",1,12,14,1,0.602186701903553,0.751128811209305,0.828484252062721,0.921304906583917,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"213",1,12,15,3,1,0.682489748822361,0.833441598174558,0.946841051228503,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"214",1,12,16,1,0.602186701903553,0.742970591575872,0.827558759266289,0.940895664793777,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"215",1,12,17,3,1,0.749373787795992,0.792972124220273,0.937247276911027,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"216",1,12,18,3,1,0.310712668811902,0.90294096801489,0.937255900474217,224,231,229,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"217",1,13,1,2,0.916316223196156,0.426873433503452,0.929481645505381,0.792270663250844,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"218",1,13,2,3,0.677226340253016,0.751014879865965,0.829593230643961,0.775703548348991,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"219",1,13,3,3,0.677226340253016,0.754538201246909,0.775443575465256,0.776045875417655,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"220",1,13,4,2,0.916316223196156,0.754138932245969,0.865782345380455,0.50911077699573,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"221",1,13,5,2,0.916316223196156,0.74853481865668,0.901809944544647,0.696319607784972,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"222",1,13,6,2,0.916316223196156,0.709739024137884,0.920112706853805,0.118368917144835,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"223",1,13,7,2,0.916316223196156,0.756090061505938,0.90480496396093,0.27357530833989,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"224",1,13,8,3,0.677226340253016,0.754531350761831,0.857098598043526,0.782631371223673,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"225",1,13,9,3,0.677226340253016,0.754036862370589,0.438992374821062,0.775902909897814,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"226",1,13,10,3,0.677226340253016,0.754602312144279,0.875237018993514,0.778114851450119,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"227",1,13,11,2,0.916316223196156,0.747946000162832,0.875094884428837,0.694848804047286,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"228",1,13,12,2,0.916316223196156,0.749565587664606,0.872678437943799,0.765478611881334,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"229",1,13,13,3,0.677226340253016,0.75458262460851,0.779619295865453,0.776758748141578,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"230",1,13,14,3,0.677226340253016,0.751128811209305,0.828484252062721,0.799265623418467,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"231",1,13,15,3,0.677226340253016,0.682489748822361,0.833441598174558,0.812033695740759,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"232",1,13,16,3,0.677226340253016,0.742970591575872,0.827558759266289,0.809061002523396,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"233",1,13,17,3,0.677226340253016,0.749373787795992,0.792972124220273,0.807236808582022,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"234",1,13,18,3,0.677226340253016,0.310712668811902,0.90695354456927,0.807241120363617,224,224,218,0,6.41421356237309,7.44948974278318,0,7,11,0.5,0.3,18,3,300,50
"235",1,14,1,2,0.544151844011225,0.426873433503452,0.736816744758303,0.792270663250844,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"236",1,14,2,2,0.544151844011225,0.751014879865965,0.686872537327593,0.842992483844293,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"237",1,14,3,3,1,0.754538201246909,0.6574847924237,0.888022937708827,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"238",1,14,4,2,0.544151844011225,0.754138932245969,0.70496709469584,0.656377543897011,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"239",1,14,5,2,0.544151844011225,0.74853481865668,0.722980894277936,0.696319607784972,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"240",1,14,6,2,0.544151844011225,0.709739024137884,0.732132275432515,0.118368917144835,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"241",1,14,7,2,0.544151844011225,0.756090061505938,0.724478403986078,0.27357530833989,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"242",1,14,8,2,0.544151844011225,0.754531350761831,0.700625221027376,0.847841959856571,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"243",1,14,9,3,1,0.754036862370589,0.492623704108045,0.887951454948907,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"244",1,14,10,2,0.544151844011225,0.754602312144279,0.70969443150237,0.844680396015083,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"245",1,14,11,2,0.544151844011225,0.747946000162832,0.709623364220031,0.694848804047286,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"246",1,14,12,2,0.544151844011225,0.749565587664606,0.708415140977512,0.765478611881334,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"247",1,14,13,2,0.544151844011225,0.75458262460851,0.661885569938339,0.776758748141578,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"248",1,14,14,2,0.544151844011225,0.751128811209305,0.686318048036973,0.799265623418467,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"249",1,14,15,2,0.544151844011225,0.682489748822361,0.688796721092892,0.812033695740759,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"250",1,14,16,2,0.544151844011225,0.742970591575872,0.685855301638757,0.866342701766377,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"251",1,14,17,3,1,0.749373787795992,0.666073781313659,0.903618404291011,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"252",1,14,18,2,0.544151844011225,0.310712668811902,0.725552694290247,0.865068784254531,224,209,215,0,8.16227766016838,3,0,15,3,0.5,0.3,18,3,300,50
"253",1,15,1,3,0.602186701903553,0.426873433503452,0.736816744758303,0.697228682577198,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"254",1,15,2,3,0.602186701903553,0.751014879865965,0.686872537327593,0.722589592873923,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"255",1,15,3,3,0.602186701903553,0.828176740872836,0.6574847924237,0.74510481980619,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"256",1,15,4,1,1,0.877069466122984,0.70496709469584,0.640120291298973,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"257",1,15,5,1,1,0.87426740932834,0.806086625994555,0.696319607784972,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"258",1,15,6,2,1,0.857772121827563,0.866066137716258,0.118368917144835,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"259",1,15,7,1,1,0.878045030752969,0.807134882790254,0.372158726408989,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"260",1,15,8,3,0.602186701903553,0.828171945533281,0.700625221027376,0.725014330880062,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"261",1,15,9,3,0.602186701903553,0.754036862370589,0.492623704108045,0.74506907842623,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"262",1,15,10,3,0.602186701903553,0.828221618500995,0.70969443150237,0.723433548959318,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"263",1,15,11,1,1,0.873973000081416,0.709623364220031,0.647591131953982,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"264",1,15,12,3,0.602186701903553,0.824695911365224,0.708415140977512,0.683832656892444,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"265",1,15,13,3,0.602186701903553,0.75458262460851,0.661885569938339,0.689472725022566,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"266",1,15,14,3,0.602186701903553,0.751128811209305,0.686318048036973,0.70072616266101,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"267",1,15,15,3,0.602186701903553,0.682489748822361,0.688796721092892,0.707110198822156,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"268",1,15,16,3,0.602186701903553,0.742970591575872,0.685855301638757,0.734264701834965,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"269",1,15,17,3,0.602186701903553,0.749373787795992,0.666073781313659,0.752902553097282,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"270",1,15,18,3,0.602186701903553,0.310712668811902,0.725552694290247,0.733627743079042,220,208,202,4,1,7.82842712474619,4,1,13,0.5,0.3,18,3,300,50
"271",1,16,1,2,1,0.479467414023482,0.868408372379152,0.788060077804039,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"272",1,16,2,1,0.602186701903553,0.676600790884759,0.780810776129315,0.722589592873923,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"273",1,16,3,1,0.602186701903553,0.715181721388195,0.6574847924237,0.74510481980619,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"274",1,16,4,1,0.602186701903553,0.739628084013269,0.70496709469584,0.640120291298973,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"275",1,16,5,1,0.602186701903553,0.738227055615947,0.864260638196189,0.696319607784972,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"276",1,16,6,2,1,0.727423557666318,0.933033068858129,0.118368917144835,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"277",1,16,7,1,0.602186701903553,0.740115866328261,0.864994417953178,0.372158726408989,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"278",1,16,8,1,0.602186701903553,0.715179323718417,0.700625221027376,0.725014330880062,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"279",1,16,9,1,0.602186701903553,0.678111782137071,0.492623704108045,0.74506907842623,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"280",1,16,10,1,0.602186701903553,0.715204160202274,0.70969443150237,0.723433548959318,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"281",1,16,11,1,0.602186701903553,0.738079850992484,0.709623364220031,0.647591131953982,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"282",1,16,12,1,0.602186701903553,0.713441306634389,0.708415140977512,0.683832656892444,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"283",1,16,13,1,0.602186701903553,0.678384663256032,0.661885569938339,0.689472725022566,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"284",1,16,14,1,0.602186701903553,0.676657756556429,0.686318048036973,0.790508313862707,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"285",1,16,15,3,1,0.641535194893769,0.688796721092892,0.853555099411078,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"286",1,16,16,1,0.602186701903553,0.672578646739713,0.685855301638757,0.869789703899133,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"287",1,16,17,3,1,0.705217662028261,0.666073781313659,0.876451276548641,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"288",1,16,18,3,1,0.310712668811902,0.807886886003173,0.866813871539521,207,206,199,7.82842712474619,2,3,13,2,3,0.5,0.3,18,3,300,50
"289",1,17,1,2,1,0.479467414023482,0.934204186189576,0.768724093787821,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"290",1,17,2,2,1,0.676600790884759,0.890405388064658,0.72289475433674,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"291",1,17,3,3,0.723606797749979,0.800627204971736,0.76023935469659,0.734355808778085,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"292",1,17,4,1,1,0.869814042006634,0.793476966287088,0.665166243234275,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"293",1,17,5,2,1,0.816758938931163,0.932130319098094,0.696319607784972,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"294",1,17,6,2,1,0.727423557666318,0.966516534429064,0.118368917144835,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"295",1,17,7,2,1,0.740115866328261,0.932497208976589,0.477593147811286,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"296",1,17,8,3,0.723606797749979,0.715179323718417,0.790437654719163,0.72431056431502,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"297",1,17,9,3,0.723606797749979,0.678111782137071,0.492623704108045,0.734337938088104,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"298",1,17,10,3,0.723606797749979,0.800642912141592,0.70969443150237,0.723520173354649,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"299",1,17,11,1,1,0.869039925496242,0.709623364220031,0.670395831692781,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"300",1,17,12,1,1,0.856720653317194,0.708415140977512,0.695764899149704,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"301",1,17,13,3,0.723606797749979,0.774869264279222,0.661885569938339,0.706539761386272,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"302",1,17,14,3,0.723606797749979,0.676657756556429,0.686318048036973,0.757057555806343,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"303",1,17,15,3,0.723606797749979,0.641535194893769,0.688796721092892,0.788580948580529,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"304",1,17,16,3,0.723606797749979,0.672578646739713,0.685855301638757,0.796698250824556,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"305",1,17,17,3,0.723606797749979,0.705217662028261,0.666073781313659,0.80002903714931,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"306",1,17,18,3,0.723606797749979,0.310712668811902,0.865520820202221,0.79521033464475,204,201,189,3,5,7.23606797749979,3,5,10,0.5,0.3,18,3,300,50
"307",1,18,1,2,0.916316223196156,0.479467414023482,0.925260204692866,0.768724093787821,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
"308",1,18,2,2,0.916316223196156,0.773620553619331,0.903360805630407,0.72289475433674,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
"309",1,18,3,1,1,0.900313602485868,0.80706241524646,0.734355808778085,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
"310",1,18,4,1,1,0.934907021003317,0.830328743359808,0.665166243234275,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
"311",1,18,5,2,0.916316223196156,0.871731257251814,0.924223271147125,0.696319607784972,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
"312",1,18,6,2,0.916316223196156,0.727423557666318,0.94141637881261,0.118368917144835,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
"313",1,18,7,2,0.916316223196156,0.740115866328261,0.924406716086373,0.477593147811286,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
"314",1,18,8,2,0.916316223196156,0.715179323718417,0.85337693895766,0.807017395020514,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
"315",1,18,9,3,1,0.77467824749595,0.619731459834479,0.867168969044052,198,194,184,6,6.41421356237309,5,6,7,5,0.5,0.3,18,3,300,50
